Initializing ElGamal Parameters...
ClientComputationGenTripletEvictPerms: 31583 ns
ClientServerCommunicationSendTripletEvictPerms: 3682875 ns
ClientComputationGenTripletEvictPerms: 34000 ns
ClientServerCommunicationSendTripletEvictPerms: 4058375 ns
ClientComputationGenTripletEvictPerms: 25375 ns
ClientServerCommunicationSendTripletEvictPerms: 3725541 ns
ClientComputationGenTripletEvictPerms: 10250 ns
ClientServerCommunicationSendTripletEvictPerms: 6708500 ns
ClientComputationGenTripletEvictPerms: 22916 ns
ClientServerCommunicationSendTripletEvictPerms: 3450500 ns
ClientComputationGenTripletEvictPerms: 35333 ns
ClientServerCommunicationSendTripletEvictPerms: 3698959 ns
ClientComputationGenTripletEvictPerms: 49333 ns
ClientServerCommunicationSendTripletEvictPerms: 3703958 ns
ClientComputationGenTripletEvictPerms: 30500 ns
ClientServerCommunicationSendTripletEvictPerms: 3984666 ns
ClientComputationGenTripletEvictPerms: 26583 ns
ClientServerCommunicationSendTripletEvictPerms: 3410000 ns
ClientComputationGenTripletEvictPerms: 27041 ns
ClientServerCommunicationSendTripletEvictPerms: 3418417 ns
ClientComputationGenTripletEvictPerms: 33292 ns
ClientServerCommunicationSendTripletEvictPerms: 3903792 ns
ClientComputationGenTripletEvictPerms: 11166 ns
ClientServerCommunicationSendTripletEvictPerms: 3753875 ns
ClientComputationGenTripletEvictPerms: 34084 ns
ClientServerCommunicationSendTripletEvictPerms: 3885042 ns
ClientComputationGenTripletEvictPerms: 42042 ns
ClientServerCommunicationSendTripletEvictPerms: 3136000 ns
ClientComputationGenTripletEvictPerms: 37834 ns
ClientServerCommunicationSendTripletEvictPerms: 3092541 ns
ClientComputationGenTripletEvictPerms: 28958 ns
ClientServerCommunicationSendTripletEvictPerms: 3085959 ns
ClientComputationGenTripletEvictPerms: 193625 ns
ClientServerCommunicationSendTripletEvictPerms: 3443584 ns
Iteration 5for warm up
ClientComputationUpdateMetaData:1417 ns
ClientComputationRerandomization: 94379625 ns
ClientServerCommunicationSendRootBucket: 1862198070 ns
ClientComputationGenTripletEvictPerms: 346542 ns
ClientServerCommunicationSendTripletEvictPerms: 4174042 ns
ClientComputationGenTripletEvictPerms: 31750 ns
ClientServerCommunicationSendTripletEvictPerms: 3665958 ns
ClientComputationGenTripletEvictPerms: 24417 ns
ClientServerCommunicationSendTripletEvictPerms: 3764834 ns
ClientComputationGenTripletEvictPerms: 27250 ns
ClientServerCommunicationSendTripletEvictPerms: 3523333 ns
ClientComputationGenTripletEvictPerms: 17667 ns
ClientServerCommunicationSendTripletEvictPerms: 3922791 ns
ClientComputationGenTripletEvictPerms: 16542 ns
ClientServerCommunicationSendTripletEvictPerms: 4325958 ns
ClientComputationGenTripletEvictPerms: 8625 ns
ClientServerCommunicationSendTripletEvictPerms: 3599875 ns
ClientComputationGenTripletEvictPerms: 25625 ns
ClientServerCommunicationSendTripletEvictPerms: 5052750 ns
ClientComputationGenTripletEvictPerms: 25042 ns
ClientServerCommunicationSendTripletEvictPerms: 3409666 ns
ClientComputationGenTripletEvictPerms: 25083 ns
ClientServerCommunicationSendTripletEvictPerms: 3377791 ns
ClientComputationGenTripletEvictPerms: 21500 ns
ClientServerCommunicationSendTripletEvictPerms: 3288417 ns
ClientComputationGenTripletEvictPerms: 10458 ns
ClientServerCommunicationSendTripletEvictPerms: 3528416 ns
ClientComputationGenTripletEvictPerms: 18125 ns
ClientServerCommunicationSendTripletEvictPerms: 3948875 ns
ClientComputationGenTripletEvictPerms: 7292 ns
ClientServerCommunicationSendTripletEvictPerms: 3697708 ns
ClientComputationGenTripletEvictPerms: 26792 ns
ClientServerCommunicationSendTripletEvictPerms: 3338958 ns
ClientComputationGenTripletEvictPerms: 57250 ns
ClientServerCommunicationSendTripletEvictPerms: 3335583 ns
ClientComputationGenTripletEvictPerms: 61458 ns
ClientServerCommunicationSendTripletEvictPerms: 4307917 ns
ClientComputationGenTripletEvictPerms: 27458 ns
ClientServerCommunicationSendTripletEvictPerms: 3199209 ns
ClientComputationGenTripletEvictPerms: 25875 ns
ClientServerCommunicationSendTripletEvictPerms: 3453250 ns
ClientComputationGenTripletEvictPerms: 7292 ns
ClientServerCommunicationSendTripletEvictPerms: 3670334 ns
ClientComputationGenTripletEvictPerms: 26208 ns
ClientServerCommunicationSendTripletEvictPerms: 3303958 ns
ClientComputationGenTripletEvictPerms: 19666 ns
ClientServerCommunicationSendTripletEvictPerms: 3356167 ns
ClientComputationGenTripletEvictPerms: 32125 ns
ClientServerCommunicationSendTripletEvictPerms: 3425000 ns
ClientComputationGenTripletEvictPerms: 34709 ns
ClientServerCommunicationSendTripletEvictPerms: 3596959 ns
ClientComputationGenTripletEvictPerms: 26041 ns
ClientServerCommunicationSendTripletEvictPerms: 4101291 ns
Iteration 6for warm up
ClientComputationUpdateMetaData:2750 ns
ClientComputationRerandomization: 103995500 ns
ClientServerCommunicationSendRootBucket: 1343858375 ns
ClientComputationGenTripletEvictPerms: 20875 ns
ClientServerCommunicationSendTripletEvictPerms: 4704167 ns
ClientComputationGenTripletEvictPerms: 40208 ns
ClientServerCommunicationSendTripletEvictPerms: 5008125 ns
ClientComputationGenTripletEvictPerms: 33625 ns
ClientServerCommunicationSendTripletEvictPerms: 3566167 ns
ClientComputationGenTripletEvictPerms: 35000 ns
ClientServerCommunicationSendTripletEvictPerms: 4408083 ns
ClientComputationGenTripletEvictPerms: 32667 ns
ClientServerCommunicationSendTripletEvictPerms: 3490417 ns
ClientComputationGenTripletEvictPerms: 9666 ns
ClientServerCommunicationSendTripletEvictPerms: 6877000 ns
ClientComputationGenTripletEvictPerms: 34667 ns
ClientServerCommunicationSendTripletEvictPerms: 3578834 ns
ClientComputationGenTripletEvictPerms: 31041 ns
ClientServerCommunicationSendTripletEvictPerms: 3565542 ns
ClientComputationGenTripletEvictPerms: 35250 ns
ClientServerCommunicationSendTripletEvictPerms: 3678125 ns
ClientComputationGenTripletEvictPerms: 72458 ns
ClientServerCommunicationSendTripletEvictPerms: 3565667 ns
ClientComputationGenTripletEvictPerms: 27958 ns
