Initializing ElGamal Parameters...
Starting server...
Server started on port 8183
Generating Evict Path
ServerComputationApplyPermutationTripletBuckets: 1913503 ns
HelperComputationAll: 92470908 ns
ServerComputationParallelRerandomizeTripletBuckets: 19526064 ns
ServerComputationApplyPermutationTripletBuckets: 1899977 ns
HelperComputationAll: 93248047 ns
ServerComputationParallelRerandomizeTripletBuckets: 22407856 ns
ServerComputationApplyPermutationTripletBuckets: 1910465 ns
HelperComputationAll: 91142388 ns
ServerComputationParallelRerandomizeTripletBuckets: 20955847 ns
ServerComputationApplyPermutationTripletBuckets: 1904643 ns
HelperComputationAll: 99012729 ns
ServerComputationParallelRerandomizeTripletBuckets: 22613715 ns
ServerComputationApplyPermutationTripletBuckets: 1904470 ns
HelperComputationAll: 90777957 ns
ServerComputationParallelRerandomizeTripletBuckets: 20839619 ns
ServerComputationApplyPermutationTripletBuckets: 1897737 ns
HelperComputationAll: 93203183 ns
ServerComputationParallelRerandomizeTripletBuckets: 22177605 ns
ServerComputationApplyPermutationTripletBuckets: 1899425 ns
HelperComputationAll: 92115721 ns
ServerComputationParallelRerandomizeTripletBuckets: 16219398 ns
ServerComputationApplyPermutationTripletBuckets: 1937874 ns
HelperComputationAll: 92606542 ns
ServerComputationParallelRerandomizeTripletBuckets: 22322499 ns
ServerComputationApplyPermutationTripletBuckets: 2184310 ns
HelperComputationAll: 92970322 ns
ServerComputationParallelRerandomizeTripletBuckets: 22559109 ns
ServerComputationApplyPermutationTripletBuckets: 1911656 ns
HelperComputationAll: 93430841 ns
ServerComputationParallelRerandomizeTripletBuckets: 23141764 ns
ServerComputationApplyPermutationTripletBuckets: 1907448 ns
HelperComputationAll: 93390146 ns
ServerComputationParallelRerandomizeTripletBuckets: 23157219 ns
ServerComputationApplyPermutationTripletBuckets: 1904237 ns
HelperComputationAll: 93318757 ns
ServerComputationParallelRerandomizeTripletBuckets: 16375478 ns
ServerComputationApplyPermutationTripletBuckets: 1927147 ns
HelperComputationAll: 93365063 ns
ServerComputationParallelRerandomizeTripletBuckets: 23058348 ns
ServerComputationApplyPermutationTripletBuckets: 1905426 ns
HelperComputationAll: 93785636 ns
ServerComputationParallelRerandomizeTripletBuckets: 20466267 ns
ServerComputationApplyPermutationTripletBuckets: 1903548 ns
HelperComputationAll: 106429747 ns
ServerComputationParallelRerandomizeTripletBuckets: 23673485 ns
ServerComputationApplyPermutationTripletBuckets: 2201697 ns
HelperComputationAll: 91800375 ns
ServerComputationParallelRerandomizeTripletBuckets: 20866643 ns
ServerComputationApplyPermutationTripletBuckets: 1894253 ns
HelperComputationAll: 93834414 ns
ServerComputationParallelRerandomizeTripletBuckets: 19728989 ns
ServerComputationApplyPermutationTripletBuckets: 1902653 ns
HelperComputationAll: 92630747 ns
ServerComputationParallelRerandomizeTripletBuckets: 23216084 ns
ServerComputationApplyPermutationTripletBuckets: 2109386 ns
HelperComputationAll: 91903937 ns
ServerComputationParallelRerandomizeTripletBuckets: 21076231 ns
ServerComputationApplyPermutationTripletBuckets: 1896701 ns
HelperComputationAll: 93348431 ns
DiskIOWriteBucketCiphertextsToDisk: 358501664 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1528 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 109618638 ns
ClientServerCommunicationSendRootBucketData: 208973131 ns
ServerComputationParallelRerandomizeTripletBuckets: 22465104 ns
ServerComputationApplyPermutationTripletBucket: 1883893 ns
HelperComputationAll: 106991929 ns
ServerComputationParallelRerandomizeTripletBuckets: 19100815 ns
ServerComputationApplyPermutationTripletBuckets: 1909536 ns
HelperComputationAll: 90918792 ns
ServerComputationParallelRerandomizeTripletBuckets: 19692575 ns
ServerComputationApplyPermutationTripletBuckets: 1910335 ns
HelperComputationAll: 90316509 ns
ServerComputationParallelRerandomizeTripletBuckets: 22298568 ns
ServerComputationApplyPermutationTripletBuckets: 1920700 ns
HelperComputationAll: 92515329 ns
ServerComputationParallelRerandomizeTripletBuckets: 19972037 ns
ServerComputationApplyPermutationTripletBuckets: 1902905 ns
HelperComputationAll: 91959725 ns
ServerComputationParallelRerandomizeTripletBuckets: 22218881 ns
ServerComputationApplyPermutationTripletBuckets: 2185575 ns
HelperComputationAll: 90309943 ns
ServerComputationParallelRerandomizeTripletBuckets: 20269643 ns
ServerComputationApplyPermutationTripletBuckets: 1893890 ns
HelperComputationAll: 91092215 ns
ServerComputationParallelRerandomizeTripletBuckets: 21970915 ns
ServerComputationApplyPermutationTripletBuckets: 1884910 ns
HelperComputationAll: 90482757 ns
ServerComputationParallelRerandomizeTripletBuckets: 20281506 ns
ServerComputationApplyPermutationTripletBuckets: 1917867 ns
HelperComputationAll: 90482088 ns
ServerComputationParallelRerandomizeTripletBuckets: 21016239 ns
ServerComputationApplyPermutationTripletBuckets: 1898502 ns
HelperComputationAll: 90445103 ns
ServerComputationParallelRerandomizeTripletBuckets: 19776395 ns
ServerComputationApplyPermutationTripletBuckets: 1888514 ns
HelperComputationAll: 90988031 ns
ServerComputationParallelRerandomizeTripletBuckets: 23220420 ns
ServerComputationApplyPermutationTripletBuckets: 1914255 ns
HelperComputationAll: 93301268 ns
ServerComputationParallelRerandomizeTripletBuckets: 20252333 ns
ServerComputationApplyPermutationTripletBuckets: 1895946 ns
HelperComputationAll: 90445877 ns
ServerComputationParallelRerandomizeTripletBuckets: 20440253 ns
ServerComputationApplyPermutationTripletBuckets: 1896214 ns
HelperComputationAll: 91554025 ns
ServerComputationParallelRerandomizeTripletBuckets: 19328219 ns
ServerComputationApplyPermutationTripletBuckets: 1893660 ns
HelperComputationAll: 89953275 ns
ServerComputationParallelRerandomizeTripletBuckets: 20402958 ns
ServerComputationApplyPermutationTripletBuckets: 1910080 ns
HelperComputationAll: 90855277 ns
ServerComputationParallelRerandomizeTripletBuckets: 23284857 ns
ServerComputationApplyPermutationTripletBuckets: 2174945 ns
HelperComputationAll: 91228480 ns
ServerComputationParallelRerandomizeTripletBuckets: 21735134 ns
ServerComputationApplyPermutationTripletBuckets: 1901329 ns
HelperComputationAll: 90767645 ns
ServerComputationParallelRerandomizeTripletBuckets: 22814259 ns
ServerComputationApplyPermutationTripletBuckets: 1880350 ns
HelperComputationAll: 90394852 ns
ServerComputationParallelRerandomizeTripletBuckets: 22794562 ns
ServerComputationApplyPermutationTripletBuckets: 1904350 ns
HelperComputationAll: 91247413 ns
ServerComputationParallelRerandomizeTripletBuckets: 20516016 ns
ServerComputationApplyPermutationTripletBuckets: 1905199 ns
HelperComputationAll: 90398797 ns
ServerComputationParallelRerandomizeTripletBuckets: 22783921 ns
ServerComputationApplyPermutationTripletBuckets: 1890197 ns
HelperComputationAll: 91213551 ns
ServerComputationParallelRerandomizeTripletBuckets: 21999940 ns
ServerComputationApplyPermutationTripletBuckets: 1900227 ns
HelperComputationAll: 92744231 ns
ServerComputationParallelRerandomizeTripletBuckets: 19864042 ns
ServerComputationApplyPermutationTripletBuckets: 1924676 ns
HelperComputationAll: 91715909 ns
ServerComputationParallelRerandomizeTripletBuckets: 22390287 ns
ServerComputationApplyPermutationTripletBuckets: 2178166 ns
HelperComputationAll: 91409971 ns
DiskIOWriteBucketCiphertextsToDisk: 345590562 ns
Generating Evict Path
ServerComputationGenPathBucketIDsInReverseOrder: 1504 ns
DiskIOLoadBucketCiphertextsFromDiskBN: 104148865 ns
ClientServerCommunicationSendRootBucketData: 237044700 ns
ServerComputationParallelRerandomizeTripletBuckets: 23420057 ns
